nom_compteur,Annee,Mois,Jour,jour_semaine_numero,jour_we,vac_aout,PRECIP_TOTAL_DAY_MM,TOTAL_SNOW_MM,TEMPERATURE_MEAN,jours_feries,Confinement,OPINION,sum_counts
Totem 73 boulevard de Sébastopol N-S,2023,1,21,5,1,0,0.0,0.0,2.5,0,0,0,4364.0
Totem 73 boulevard de Sébastopol N-S,2023,1,22,6,1,0,0.0,0.0,0.75,0,0,0,3165.0
Totem 73 boulevard de Sébastopol N-S,2023,1,23,0,0,0,0.0,0.0,2.0,0,0,0,4994.0
Totem 73 boulevard de Sébastopol N-S,2023,1,24,1,0,0,0.0,0.0,2.0,0,0,0,5461.0
Totem 73 boulevard de Sébastopol N-S,2023,1,25,2,0,0,0.0,0.0,3.0,0,0,0,5411.0
Totem 73 boulevard de Sébastopol N-S,2023,1,26,3,0,0,1.5,0.0,2.75,0,0,0,5194.0
Totem 73 boulevard de Sébastopol N-S,2023,1,27,4,0,0,0.0,0.0,3.25,0,0,0,4992.0
Totem 73 boulevard de Sébastopol N-S,2023,1,28,5,1,0,0.0,0.0,2.0,0,0,0,3935.0
Totem 73 boulevard de Sébastopol N-S,2023,1,29,6,1,0,0.0,0.0,2.75,0,0,0,3301.0
Totem 73 boulevard de Sébastopol N-S,2023,1,30,0,0,0,0.2,0.0,6.0,0,0,0,5181.0
Totem 73 boulevard de Sébastopol N-S,2023,1,31,1,0,0,0.0,0.0,4.5,0,0,0,8640.0
Totem 73 boulevard de Sébastopol N-S,2023,2,1,2,0,0,0.8,0.0,7.5,0,0,1,6460.0
Totem 73 boulevard de Sébastopol N-S,2023,2,2,3,0,0,0.0,0.0,7.0,0,0,0,6598.0
Totem 73 boulevard de Sébastopol N-S,2023,2,3,4,0,0,0.0,0.0,9.5,0,0,1,5830.0
Totem 73 boulevard de Sébastopol N-S,2023,2,4,5,1,0,0.0,0.0,7.25,0,0,2,4338.0
Totem 73 boulevard de Sébastopol N-S,2023,2,5,6,1,0,0.0,0.0,6.5,0,0,1,3692.0
Totem 73 boulevard de Sébastopol N-S,2023,2,6,0,0,0,0.0,0.0,4.0,0,0,0,5785.0
Totem 73 boulevard de Sébastopol N-S,2023,2,7,1,0,0,0.0,0.0,4.25,0,0,0,8066.0
Totem 73 boulevard de Sébastopol N-S,2023,2,8,2,0,0,0.0,0.0,3.25,0,0,0,6409.0
Totem 73 boulevard de Sébastopol N-S,2023,2,9,3,0,0,0.0,0.0,2.5,0,0,0,6270.0
Totem 73 boulevard de Sébastopol N-S,2023,2,10,4,0,0,0.0,0.0,5.5,0,0,0,5814.0
Totem 73 boulevard de Sébastopol N-S,2023,2,11,5,1,0,0.0,0.0,5.5,0,0,0,5126.0
Totem 73 boulevard de Sébastopol N-S,2023,2,12,6,1,0,0.0,0.0,7.5,0,0,2,4010.0
Totem 73 boulevard de Sébastopol N-S,2023,2,13,0,0,0,0.0,0.0,8.0,0,0,2,6038.0
Totem 73 boulevard de Sébastopol N-S,2023,2,14,1,0,0,0.0,0.0,8.75,0,0,2,6931.0
Totem 73 boulevard de Sébastopol N-S,2023,2,15,2,0,0,0.0,0.0,8.5,0,0,2,6732.0
Totem 73 boulevard de Sébastopol N-S,2023,2,16,3,0,0,0.0,0.0,8.75,0,0,1,6631.0
Totem 73 boulevard de Sébastopol N-S,2023,2,17,4,0,0,0.0,0.0,11.5,0,0,1,6065.0
Totem 73 boulevard de Sébastopol N-S,2023,2,18,5,1,0,0.0,0.0,10.75,0,0,1,5044.0
Totem 73 boulevard de Sébastopol N-S,2023,2,19,6,1,0,0.0,0.0,11.75,0,0,1,3989.0
Totem 73 boulevard de Sébastopol N-S,2023,2,20,0,0,0,0.0,0.0,10.0,0,0,2,5632.0
Totem 73 boulevard de Sébastopol N-S,2023,2,21,1,0,0,0.0,0.0,9.75,0,0,2,6377.0
Totem 73 boulevard de Sébastopol N-S,2023,2,22,2,0,0,0.3,0.0,10.0,0,0,1,5649.0
Totem 73 boulevard de Sébastopol N-S,2023,2,23,3,0,0,0.3,0.0,8.0,0,0,1,5893.0
Totem 73 boulevard de Sébastopol N-S,2023,2,24,4,0,0,0.0,0.0,6.75,0,0,0,5235.0
Totem 73 boulevard de Sébastopol N-S,2023,2,25,5,1,0,0.0,0.0,5.5,0,0,0,4246.0
Totem 73 boulevard de Sébastopol N-S,2023,2,26,6,1,0,0.0,0.0,4.0,0,0,0,3094.0
Totem 73 boulevard de Sébastopol N-S,2023,2,27,0,0,0,0.0,0.0,3.5,0,0,0,4442.0
Totem 73 boulevard de Sébastopol N-S,2023,2,28,1,0,0,0.0,0.0,2.75,0,0,0,4945.0
Totem 73 boulevard de Sébastopol N-S,2023,3,1,2,0,0,0.0,0.0,3.5,0,0,0,5069.0
Totem 73 boulevard de Sébastopol N-S,2023,3,2,3,0,0,0.0,0.0,3.75,0,0,0,5261.0
Totem 73 boulevard de Sébastopol N-S,2023,3,3,4,0,0,0.0,0.0,5.25,0,0,0,4941.0
Totem 73 boulevard de Sébastopol N-S,2023,3,4,5,1,0,0.0,0.0,3.25,0,0,0,4122.0
Totem 73 boulevard de Sébastopol N-S,2023,3,5,6,1,0,0.0,0.0,6.5,0,0,0,3393.0
Totem 73 boulevard de Sébastopol N-S,2023,3,6,0,0,0,0.0,0.0,6.0,0,0,0,5617.0
Totem 73 boulevard de Sébastopol N-S,2023,3,7,1,0,0,0.0,0.0,5.75,0,0,0,8966.0
Totem 73 boulevard de Sébastopol N-S,2023,3,8,2,0,0,3.0,0.0,10.25,0,0,1,6128.0
Totem 73 boulevard de Sébastopol N-S,2023,3,9,3,0,0,0.8,0.0,11.75,0,0,1,6362.0
Totem 73 boulevard de Sébastopol N-S,2023,3,10,4,0,0,0.4,0.0,7.75,0,0,1,4954.0
Totem 73 boulevard de Sébastopol N-S,2023,3,11,5,1,0,0.0,0.0,5.25,0,0,0,4893.0
Totem 73 boulevard de Sébastopol N-S,2023,3,12,6,1,0,0.1,0.0,10.75,0,0,1,3940.0
Totem 73 boulevard de Sébastopol N-S,2023,3,13,0,0,0,0.1,0.0,14.5,0,0,1,5661.0
Totem 73 boulevard de Sébastopol N-S,2023,3,14,1,0,0,0.6,0.0,9.5,0,0,1,6168.0
Totem 73 boulevard de Sébastopol N-S,2023,3,15,2,0,0,0.0,0.0,5.75,0,0,0,7038.0
Totem 73 boulevard de Sébastopol N-S,2023,3,16,3,0,0,0.0,0.0,10.75,0,0,2,7493.0
Totem 73 boulevard de Sébastopol N-S,2023,3,17,4,0,0,0.0,0.0,12.5,0,0,2,6376.0
Totem 73 boulevard de Sébastopol N-S,2023,3,18,5,1,0,0.3,0.0,12.5,0,0,1,5208.0
Totem 73 boulevard de Sébastopol N-S,2023,3,19,6,1,0,0.0,0.0,12.0,0,0,1,3783.0
Totem 73 boulevard de Sébastopol N-S,2023,3,20,0,0,0,0.0,0.0,11.75,0,0,2,6163.0
Totem 73 boulevard de Sébastopol N-S,2023,3,21,1,0,0,0.1,0.0,11.25,0,0,1,7235.0
Totem 73 boulevard de Sébastopol N-S,2023,3,22,2,0,0,1.3,0.0,10.5,0,0,1,6364.0
Totem 73 boulevard de Sébastopol N-S,2023,3,23,3,0,0,0.8,0.0,11.75,0,0,1,7934.0
Totem 73 boulevard de Sébastopol N-S,2023,3,24,4,0,0,0.7,0.0,13.0,0,0,1,5790.0
Totem 73 boulevard de Sébastopol N-S,2023,3,25,5,1,0,0.4,0.0,11.25,0,0,1,5460.0
Totem 73 boulevard de Sébastopol N-S,2023,3,26,6,1,0,2.8,0.0,9.0,0,0,1,3723.0
Totem 73 boulevard de Sébastopol N-S,2023,3,27,0,0,0,0.0,0.0,7.75,0,0,1,6081.0
Totem 73 boulevard de Sébastopol N-S,2023,3,28,1,0,0,0.0,0.0,7.0,0,0,2,7004.0
Totem 73 boulevard de Sébastopol N-S,2023,3,29,2,0,0,0.0,0.0,13.25,0,0,3,7642.0
Totem 73 boulevard de Sébastopol N-S,2023,3,30,3,0,0,0.3,0.0,14.75,0,0,1,7507.0
Totem 73 boulevard de Sébastopol N-S,2023,3,31,4,0,0,2.2,0.0,11.5,0,0,1,5825.0
Totem 73 boulevard de Sébastopol N-S,2023,4,1,5,1,0,2.0,0.0,10.25,0,0,1,4920.0
Totem 73 boulevard de Sébastopol N-S,2023,4,2,6,1,0,0.0,0.0,10.25,0,0,2,3823.0
Totem 73 boulevard de Sébastopol N-S,2023,4,3,0,0,0,0.0,0.0,7.25,0,0,2,6265.0
Totem 73 boulevard de Sébastopol N-S,2023,4,4,1,0,0,0.0,0.0,6.75,0,0,2,7008.0
Totem 73 boulevard de Sébastopol N-S,2023,4,5,2,0,0,0.0,0.0,8.75,0,0,2,7248.0
Totem 73 boulevard de Sébastopol N-S,2023,4,6,3,0,0,0.7,0.0,8.75,0,0,1,6951.0
Totem 73 boulevard de Sébastopol N-S,2023,4,7,4,0,0,0.1,0.0,8.0,0,0,0,6163.0
Totem 73 boulevard de Sébastopol N-S,2023,4,8,5,1,0,0.1,0.0,9.0,0,0,2,4896.0
Totem 73 boulevard de Sébastopol N-S,2023,4,9,6,1,0,0.0,0.0,11.25,0,0,2,3794.0
Totem 73 boulevard de Sébastopol N-S,2023,4,10,0,0,0,0.0,0.0,12.25,1,0,1,2823.0
Totem 73 boulevard de Sébastopol N-S,2023,4,11,1,0,0,0.2,0.0,9.5,0,0,1,5549.0
Totem 73 boulevard de Sébastopol N-S,2023,4,12,2,0,0,2.6,0.0,9.75,0,0,1,5335.0
Totem 73 boulevard de Sébastopol N-S,2023,4,13,3,0,0,0.5,0.0,9.25,0,0,1,6781.0
Totem 73 boulevard de Sébastopol N-S,2023,4,14,4,0,0,0.1,0.0,8.5,0,0,0,5295.0
Totem 73 boulevard de Sébastopol N-S,2023,4,15,5,1,0,0.5,0.0,9.75,0,0,1,4854.0
Totem 73 boulevard de Sébastopol N-S,2023,4,16,6,1,0,0.0,0.0,9.5,0,0,2,4784.0
Totem 73 boulevard de Sébastopol N-S,2023,4,17,0,0,0,0.1,0.0,10.25,0,0,1,6082.0
Totem 73 boulevard de Sébastopol N-S,2023,4,18,1,0,0,0.0,0.0,9.75,0,0,1,6813.0
Totem 73 boulevard de Sébastopol N-S,2023,4,19,2,0,0,0.0,0.0,11.25,0,0,1,7530.0
Totem 73 boulevard de Sébastopol N-S,2023,4,20,3,0,0,0.0,0.0,8.0,0,0,0,7200.0
Totem 73 boulevard de Sébastopol N-S,2023,4,21,4,0,0,1.4,0.0,10.0,0,0,2,6302.0
Totem 73 boulevard de Sébastopol N-S,2023,4,22,5,1,0,2.2,0.0,9.25,0,0,1,4534.0
Totem 73 boulevard de Sébastopol N-S,2023,4,23,6,1,0,3.7,0.0,10.5,0,0,1,3007.0
Totem 73 boulevard de Sébastopol N-S,2023,4,24,0,0,0,0.7,0.0,10.0,0,0,1,5204.0
Totem 73 boulevard de Sébastopol N-S,2023,4,25,1,0,0,0.2,0.0,7.25,0,0,1,5992.0
Totem 73 boulevard de Sébastopol N-S,2023,4,26,2,0,0,0.0,0.0,9.25,0,0,1,6299.0
Totem 73 boulevard de Sébastopol N-S,2023,4,27,3,0,0,0.1,0.0,12.75,0,0,1,6120.0
Totem 73 boulevard de Sébastopol N-S,2023,4,28,4,0,0,1.3,0.0,15.75,0,0,1,5587.0
Totem 73 boulevard de Sébastopol N-S,2023,4,29,5,1,0,0.2,0.0,13.5,0,0,2,4744.0
Totem 73 boulevard de Sébastopol N-S,2023,4,30,6,1,0,0.0,0.0,12.75,0,0,3,3997.0
Totem 73 boulevard de Sébastopol S-N,2023,1,1,6,1,0,0.0,0.0,12.75,1,0,1,2295.0
Totem 73 boulevard de Sébastopol S-N,2023,1,2,0,0,0,6.1,0.0,9.5,0,0,1,4131.0
Totem 73 boulevard de Sébastopol S-N,2023,1,3,1,0,0,0.0,0.0,7.5,0,0,1,6674.0
Totem 73 boulevard de Sébastopol S-N,2023,1,4,2,0,0,0.0,0.0,10.0,0,0,1,6501.0
Totem 73 boulevard de Sébastopol S-N,2023,1,5,3,0,0,0.1,0.0,12.5,0,0,1,7266.0
Totem 73 boulevard de Sébastopol S-N,2023,1,6,4,0,0,0.2,0.0,11.5,0,0,1,7402.0
Totem 73 boulevard de Sébastopol S-N,2023,1,7,5,1,0,0.2,0.0,9.25,0,0,1,5592.0
Totem 73 boulevard de Sébastopol S-N,2023,1,8,6,1,0,1.5,0.0,9.5,0,0,1,4279.0
Totem 73 boulevard de Sébastopol S-N,2023,1,9,0,0,0,1.2,0.0,7.5,0,0,1,6384.0
Totem 73 boulevard de Sébastopol S-N,2023,1,10,1,0,0,1.8,0.0,7.25,0,0,1,6756.0
Totem 73 boulevard de Sébastopol S-N,2023,1,11,2,0,0,0.5,0.0,11.0,0,0,1,7917.0
Totem 73 boulevard de Sébastopol S-N,2023,1,12,3,0,0,0.7,0.0,10.25,0,0,1,7980.0
Totem 73 boulevard de Sébastopol S-N,2023,1,13,4,0,0,1.8,0.0,10.0,0,0,1,7608.0
Totem 73 boulevard de Sébastopol S-N,2023,1,14,5,1,0,0.9,0.0,9.0,0,0,1,4344.0
Totem 73 boulevard de Sébastopol S-N,2023,1,15,6,1,0,2.2,0.0,7.5,0,0,1,4591.0
Totem 73 boulevard de Sébastopol S-N,2023,1,16,0,0,0,4.9,0.0,5.75,0,0,0,5481.0
Totem 73 boulevard de Sébastopol S-N,2023,1,17,1,0,0,0.3,0.1,3.5,0,0,0,6892.0
Totem 73 boulevard de Sébastopol S-N,2023,1,18,2,0,0,0.0,0.0,3.0,0,0,0,7627.0
Totem 73 boulevard de Sébastopol S-N,2023,1,19,3,0,0,0.0,0.0,3.0,0,0,0,10491.0
Totem 73 boulevard de Sébastopol S-N,2023,1,20,4,0,0,0.0,0.0,2.5,0,0,0,7562.0
Totem 73 boulevard de Sébastopol S-N,2023,1,21,5,1,0,0.0,0.0,2.5,0,0,0,5446.0
Totem 73 boulevard de Sébastopol S-N,2023,1,22,6,1,0,0.0,0.0,0.75,0,0,0,3852.0
Totem 73 boulevard de Sébastopol S-N,2023,1,23,0,0,0,0.0,0.0,2.0,0,0,0,6580.0
Totem 73 boulevard de Sébastopol S-N,2023,1,24,1,0,0,0.0,0.0,2.0,0,0,0,7084.0
Totem 73 boulevard de Sébastopol S-N,2023,1,25,2,0,0,0.0,0.0,3.0,0,0,0,6890.0
Totem 73 boulevard de Sébastopol S-N,2023,1,26,3,0,0,1.5,0.0,2.75,0,0,0,6770.0
Totem 73 boulevard de Sébastopol S-N,2023,1,27,4,0,0,0.0,0.0,3.25,0,0,0,6796.0
Totem 73 boulevard de Sébastopol S-N,2023,1,28,5,1,0,0.0,0.0,2.0,0,0,0,5097.0
Totem 73 boulevard de Sébastopol S-N,2023,1,29,6,1,0,0.0,0.0,2.75,0,0,0,4043.0
Totem 73 boulevard de Sébastopol S-N,2023,1,30,0,0,0,0.2,0.0,6.0,0,0,0,6842.0
Totem 73 boulevard de Sébastopol S-N,2023,1,31,1,0,0,0.0,0.0,4.5,0,0,0,10863.0
Totem 73 boulevard de Sébastopol S-N,2023,2,1,2,0,0,0.8,0.0,7.5,0,0,1,8542.0
Totem 73 boulevard de Sébastopol S-N,2023,2,2,3,0,0,0.0,0.0,7.0,0,0,0,8563.0
Totem 73 boulevard de Sébastopol S-N,2023,2,3,4,0,0,0.0,0.0,9.5,0,0,1,7700.0
Totem 73 boulevard de Sébastopol S-N,2023,2,4,5,1,0,0.0,0.0,7.25,0,0,2,5291.0
Totem 73 boulevard de Sébastopol S-N,2023,2,5,6,1,0,0.0,0.0,6.5,0,0,1,4714.0
Totem 73 boulevard de Sébastopol S-N,2023,2,6,0,0,0,0.0,0.0,4.0,0,0,0,7707.0
Totem 73 boulevard de Sébastopol S-N,2023,2,7,1,0,0,0.0,0.0,4.25,0,0,0,9331.0
Totem 73 boulevard de Sébastopol S-N,2023,2,8,2,0,0,0.0,0.0,3.25,0,0,0,8323.0
Totem 73 boulevard de Sébastopol S-N,2023,2,9,3,0,0,0.0,0.0,2.5,0,0,0,8289.0
Totem 73 boulevard de Sébastopol S-N,2023,2,10,4,0,0,0.0,0.0,5.5,0,0,0,7587.0
Totem 73 boulevard de Sébastopol S-N,2023,2,11,5,1,0,0.0,0.0,5.5,0,0,0,6608.0
Totem 73 boulevard de Sébastopol S-N,2023,2,12,6,1,0,0.0,0.0,7.5,0,0,2,4745.0
Totem 73 boulevard de Sébastopol S-N,2023,2,13,0,0,0,0.0,0.0,8.0,0,0,2,7846.0
Totem 73 boulevard de Sébastopol S-N,2023,2,14,1,0,0,0.0,0.0,8.75,0,0,2,8777.0
Totem 73 boulevard de Sébastopol S-N,2023,2,15,2,0,0,0.0,0.0,8.5,0,0,2,8755.0
Totem 73 boulevard de Sébastopol S-N,2023,2,16,3,0,0,0.0,0.0,8.75,0,0,1,8751.0
Totem 73 boulevard de Sébastopol S-N,2023,2,17,4,0,0,0.0,0.0,11.5,0,0,1,7726.0
Totem 73 boulevard de Sébastopol S-N,2023,2,18,5,1,0,0.0,0.0,10.75,0,0,1,6120.0
Totem 73 boulevard de Sébastopol S-N,2023,2,19,6,1,0,0.0,0.0,11.75,0,0,1,4989.0
Totem 73 boulevard de Sébastopol S-N,2023,2,20,0,0,0,0.0,0.0,10.0,0,0,2,7226.0
Totem 73 boulevard de Sébastopol S-N,2023,2,21,1,0,0,0.0,0.0,9.75,0,0,2,8152.0
Totem 73 boulevard de Sébastopol S-N,2023,2,22,2,0,0,0.3,0.0,10.0,0,0,1,7230.0
Totem 73 boulevard de Sébastopol S-N,2023,2,23,3,0,0,0.3,0.0,8.0,0,0,1,7490.0
Totem 73 boulevard de Sébastopol S-N,2023,2,24,4,0,0,0.0,0.0,6.75,0,0,0,6574.0
Totem 73 boulevard de Sébastopol S-N,2023,2,25,5,1,0,0.0,0.0,5.5,0,0,0,5287.0
Totem 73 boulevard de Sébastopol S-N,2023,2,26,6,1,0,0.0,0.0,4.0,0,0,0,3849.0
Totem 73 boulevard de Sébastopol S-N,2023,2,27,0,0,0,0.0,0.0,3.5,0,0,0,5631.0
Totem 73 boulevard de Sébastopol S-N,2023,2,28,1,0,0,0.0,0.0,2.75,0,0,0,6415.0
Totem 73 boulevard de Sébastopol S-N,2023,3,1,2,0,0,0.0,0.0,3.5,0,0,0,6584.0
Totem 73 boulevard de Sébastopol S-N,2023,3,2,3,0,0,0.0,0.0,3.75,0,0,0,6994.0
Totem 73 boulevard de Sébastopol S-N,2023,3,3,4,0,0,0.0,0.0,5.25,0,0,0,6356.0
Totem 73 boulevard de Sébastopol S-N,2023,3,4,5,1,0,0.0,0.0,3.25,0,0,0,5053.0
Totem 73 boulevard de Sébastopol S-N,2023,3,5,6,1,0,0.0,0.0,6.5,0,0,0,4164.0
Totem 73 boulevard de Sébastopol S-N,2023,3,6,0,0,0,0.0,0.0,6.0,0,0,0,7230.0
Totem 73 boulevard de Sébastopol S-N,2023,3,7,1,0,0,0.0,0.0,5.75,0,0,0,10945.0
Totem 73 boulevard de Sébastopol S-N,2023,3,8,2,0,0,3.0,0.0,10.25,0,0,1,7865.0
Totem 73 boulevard de Sébastopol S-N,2023,3,9,3,0,0,0.8,0.0,11.75,0,0,1,8178.0
Totem 73 boulevard de Sébastopol S-N,2023,3,10,4,0,0,0.4,0.0,7.75,0,0,1,6543.0
Totem 73 boulevard de Sébastopol S-N,2023,3,11,5,1,0,0.0,0.0,5.25,0,0,0,6411.0
Totem 73 boulevard de Sébastopol S-N,2023,3,12,6,1,0,0.1,0.0,10.75,0,0,1,4976.0
Totem 73 boulevard de Sébastopol S-N,2023,3,13,0,0,0,0.1,0.0,14.5,0,0,1,7244.0
Totem 73 boulevard de Sébastopol S-N,2023,3,14,1,0,0,0.6,0.0,9.5,0,0,1,8010.0
Totem 73 boulevard de Sébastopol S-N,2023,3,15,2,0,0,0.0,0.0,5.75,0,0,0,9121.0
Totem 73 boulevard de Sébastopol S-N,2023,3,16,3,0,0,0.0,0.0,10.75,0,0,2,9640.0
Totem 73 boulevard de Sébastopol S-N,2023,3,17,4,0,0,0.0,0.0,12.5,0,0,2,7861.0
Totem 73 boulevard de Sébastopol S-N,2023,3,18,5,1,0,0.3,0.0,12.5,0,0,1,6595.0
Totem 73 boulevard de Sébastopol S-N,2023,3,19,6,1,0,0.0,0.0,12.0,0,0,1,4662.0
Totem 73 boulevard de Sébastopol S-N,2023,3,20,0,0,0,0.0,0.0,11.75,0,0,2,8132.0
Totem 73 boulevard de Sébastopol S-N,2023,3,21,1,0,0,0.1,0.0,11.25,0,0,1,9378.0
Totem 73 boulevard de Sébastopol S-N,2023,3,22,2,0,0,1.3,0.0,10.5,0,0,1,8380.0
Totem 73 boulevard de Sébastopol S-N,2023,3,23,3,0,0,0.8,0.0,11.75,0,0,1,9048.0
Totem 73 boulevard de Sébastopol S-N,2023,3,24,4,0,0,0.7,0.0,13.0,0,0,1,7611.0
Totem 73 boulevard de Sébastopol S-N,2023,3,25,5,1,0,0.4,0.0,11.25,0,0,1,6897.0
Totem 73 boulevard de Sébastopol S-N,2023,3,26,6,1,0,2.8,0.0,9.0,0,0,1,4622.0
Totem 73 boulevard de Sébastopol S-N,2023,3,27,0,0,0,0.0,0.0,7.75,0,0,1,8118.0
Totem 73 boulevard de Sébastopol S-N,2023,3,28,1,0,0,0.0,0.0,7.0,0,0,2,9573.0
Totem 73 boulevard de Sébastopol S-N,2023,3,29,2,0,0,0.0,0.0,13.25,0,0,3,9839.0
Totem 73 boulevard de Sébastopol S-N,2023,3,30,3,0,0,0.3,0.0,14.75,0,0,1,9601.0
Totem 73 boulevard de Sébastopol S-N,2023,3,31,4,0,0,2.2,0.0,11.5,0,0,1,7499.0
Totem 73 boulevard de Sébastopol S-N,2023,4,1,5,1,0,2.0,0.0,10.25,0,0,1,5974.0
Totem 73 boulevard de Sébastopol S-N,2023,4,2,6,1,0,0.0,0.0,10.25,0,0,2,4256.0
Totem 73 boulevard de Sébastopol S-N,2023,4,3,0,0,0,0.0,0.0,7.25,0,0,2,8366.0
Totem 73 boulevard de Sébastopol S-N,2023,4,4,1,0,0,0.0,0.0,6.75,0,0,2,9466.0
Totem 73 boulevard de Sébastopol S-N,2023,4,5,2,0,0,0.0,0.0,8.75,0,0,2,9593.0
Totem 73 boulevard de Sébastopol S-N,2023,4,6,3,0,0,0.7,0.0,8.75,0,0,1,9164.0
Totem 73 boulevard de Sébastopol S-N,2023,4,7,4,0,0,0.1,0.0,8.0,0,0,0,8174.0
Totem 73 boulevard de Sébastopol S-N,2023,4,8,5,1,0,0.1,0.0,9.0,0,0,2,6131.0
Totem 73 boulevard de Sébastopol S-N,2023,4,9,6,1,0,0.0,0.0,11.25,0,0,2,4865.0
Totem 73 boulevard de Sébastopol S-N,2023,4,10,0,0,0,0.0,0.0,12.25,1,0,1,3556.0
Totem 73 boulevard de Sébastopol S-N,2023,4,11,1,0,0,0.2,0.0,9.5,0,0,1,7354.0
Totem 73 boulevard de Sébastopol S-N,2023,4,12,2,0,0,2.6,0.0,9.75,0,0,1,7177.0
Totem 73 boulevard de Sébastopol S-N,2023,4,13,3,0,0,0.5,0.0,9.25,0,0,1,8435.0
Totem 73 boulevard de Sébastopol S-N,2023,4,14,4,0,0,0.1,0.0,8.5,0,0,0,6695.0
Totem 73 boulevard de Sébastopol S-N,2023,4,15,5,1,0,0.5,0.0,9.75,0,0,1,6127.0
Totem 73 boulevard de Sébastopol S-N,2023,4,16,6,1,0,0.0,0.0,9.5,0,0,2,6185.0
Totem 73 boulevard de Sébastopol S-N,2023,4,17,0,0,0,0.1,0.0,10.25,0,0,1,8360.0
Totem 73 boulevard de Sébastopol S-N,2023,4,18,1,0,0,0.0,0.0,9.75,0,0,1,9016.0
Totem 73 boulevard de Sébastopol S-N,2023,4,19,2,0,0,0.0,0.0,11.25,0,0,1,9995.0
Totem 73 boulevard de Sébastopol S-N,2023,4,20,3,0,0,0.0,0.0,8.0,0,0,0,9462.0
Totem 73 boulevard de Sébastopol S-N,2023,4,21,4,0,0,1.4,0.0,10.0,0,0,2,8283.0
Totem 73 boulevard de Sébastopol S-N,2023,4,22,5,1,0,2.2,0.0,9.25,0,0,1,5524.0
Totem 73 boulevard de Sébastopol S-N,2023,4,23,6,1,0,3.7,0.0,10.5,0,0,1,3676.0
Totem 73 boulevard de Sébastopol S-N,2023,4,24,0,0,0,0.7,0.0,10.0,0,0,1,6624.0
Totem 73 boulevard de Sébastopol S-N,2023,4,25,1,0,0,0.2,0.0,7.25,0,0,1,7762.0
Totem 73 boulevard de Sébastopol S-N,2023,4,26,2,0,0,0.0,0.0,9.25,0,0,1,8101.0
Totem 73 boulevard de Sébastopol S-N,2023,4,27,3,0,0,0.1,0.0,12.75,0,0,1,7729.0
Totem 73 boulevard de Sébastopol S-N,2023,4,28,4,0,0,1.3,0.0,15.75,0,0,1,7033.0
Totem 73 boulevard de Sébastopol S-N,2023,4,29,5,1,0,0.2,0.0,13.5,0,0,2,5813.0
Totem 73 boulevard de Sébastopol S-N,2023,4,30,6,1,0,0.0,0.0,12.75,0,0,3,4883.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,1,6,1,0,0.0,0.0,12.75,1,0,1,441.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,2,0,0,0,6.1,0.0,9.5,0,0,1,1259.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,3,1,0,0,0.0,0.0,7.5,0,0,1,2230.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,4,2,0,0,0.0,0.0,10.0,0,0,1,2026.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,5,3,0,0,0.1,0.0,12.5,0,0,1,2369.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,6,4,0,0,0.2,0.0,11.5,0,0,1,2247.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,7,5,1,0,0.2,0.0,9.25,0,0,1,1288.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,8,6,1,0,1.5,0.0,9.5,0,0,1,949.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,9,0,0,0,1.2,0.0,7.5,0,0,1,2099.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,10,1,0,0,1.8,0.0,7.25,0,0,1,2159.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,11,2,0,0,0.5,0.0,11.0,0,0,1,2397.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,12,3,0,0,0.7,0.0,10.25,0,0,1,2369.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,13,4,0,0,1.8,0.0,10.0,0,0,1,2179.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,14,5,1,0,0.9,0.0,9.0,0,0,1,934.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,15,6,1,0,2.2,0.0,7.5,0,0,1,1189.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,16,0,0,0,4.9,0.0,5.75,0,0,0,1567.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,17,1,0,0,0.3,0.1,3.5,0,0,0,2163.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,18,2,0,0,0.0,0.0,3.0,0,0,0,2376.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,19,3,0,0,0.0,0.0,3.0,0,0,0,2706.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,20,4,0,0,0.0,0.0,2.5,0,0,0,2072.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,21,5,1,0,0.0,0.0,2.5,0,0,0,1207.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,22,6,1,0,0.0,0.0,0.75,0,0,0,764.0
Totem 85 quai d'Austerlitz NO-SE,2023,1,23,0,0,0,0.0,0.0,2.0,0,0,0,1946.0
